dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,Day,Month,Year,temp
34.3,29.2,29.3,17.2,195,1005.6,14.8,3.9,301.5,25.9,10,0.52,Clear,17,4,2022,47.95
36.2,40.7,25.3,11.4,340.3,1007.3,23.3,2.2,173,14.9,7,0.56,Partially cloudy,18,4,2022,47.95
36.2,53.1,28.6,16.1,324.4,1013.2,13.9,5.3,303.5,26.3,10,0.59,Clear,19,4,2022,47.95
36.2,57.3,28.2,16.1,15,1016.9,37.1,5.8,306.8,26.7,10,0.63,Partially cloudy,20,4,2022,47.95
36.2,55.4,26.4,17.2,38,1015.3,40.6,6.2,310.1,26.9,10,0.66,Partially cloudy,21,4,2022,47.95
36.2,58.9,25.7,17.2,40.3,1011.9,56.8,6.2,278.1,23.9,9,0.7,Partially cloudy,22,4,2022,47.95
36.2,55.3,23.9,11.4,9.7,1008.6,32.7,6.1,308.7,26.9,10,0.75,Partially cloudy,23,4,2022,47.95
36.2,51.1,21.9,12.8,347.5,1008.6,5,4.5,310.2,26.9,10,0.77,Clear,24,4,2022,47.95
36.2,49.6,23,17.2,11.3,1010,18.8,3.2,303.9,26.3,10,0.81,Clear,25,4,2022,47.95
36.2,39.8,23.7,16.1,30.4,1010.7,32.4,5.9,271.4,23.3,9,0.84,Partially cloudy,26,4,2022,47.95
36.2,47.3,27.1,16.1,34.4,1011.1,0.3,6.2,314.1,27,10,0.88,Clear,27,4,2022,47.95
36.2,38.9,20.8,12.8,42.9,1010.2,6.5,6.2,319.3,27.6,10,0.91,Clear,28,4,2022,47.95
34.8,29.2,19.650000000000006,15,57.7,1006.6,52,6.1,288.2,25,9,0.95,Partially cloudy,29,4,2022,47.95
36.2,33.9,32.4,16.1,276.5,1008.5,3.9,5.4,317.6,27.5,10,0,Clear,30,4,2022,47.95
36.2,46.7,19.650000000000006,10.3,315.5,1013.7,0.6,6.2,312.1,27,10,0.02,Clear,1,5,2022,47.95
36.2,33.5,32.9,26.4,57.9,1009.8,57.5,6.2,274,23.5,8,0.05,Partially cloudy,2,5,2022,47.95
36.2,33.1,28,19.7,262.7,1006.7,7.2,3.9,316.9,27.3,10,0.08,Clear,3,5,2022,47.95
36.2,58,22.8,15,307.7,1014.2,57.5,6.2,280.2,24.3,10,0.12,Partially cloudy,4,5,2022,47.95
36.2,55.1,27.3,18.3,302,1016.4,30,6.2,315.2,27.3,10,0.15,Partially cloudy,5,5,2022,47.95
36.2,49.4,21.5,12.8,328.5,1015,19.7,6.2,319.5,27.6,10,0.18,Clear,6,5,2022,47.95
36.2,43.4,19.650000000000006,12.8,23.6,1014.8,26.5,6.2,315.3,27.3,10,0.21,Partially cloudy,7,5,2022,47.95
33.4,29.2,20.6,15,60,1014.2,38.3,6.2,304.7,26.5,10,0.25,Partially cloudy,8,5,2022,47.95
36.2,29.2,29.3,23,295.3,1010.7,21.8,5.4,326.2,28.1,10,0.25,Partially cloudy,9,5,2022,47.95
36.2,46.1,30.6,15,36,1014.4,14.9,6.2,314.6,27.2,10,0.31,Clear,10,5,2022,47.95
36.2,46.9,24.4,12.8,353.5,1016.4,15.6,5.5,302.1,26.2,10,0.34,Clear,11,5,2022,47.95
36.2,48.8,19.650000000000006,17.2,43.3,1018.3,77.9,6.2,304,26.2,9,0.38,Partially cloudy,12,5,2022,47.95
36.2,45.4,30.9,19.7,49.1,1015.1,44.1,6.2,296,25.5,10,0.41,Partially cloudy,13,5,2022,47.95
36.2,51.2,30.4,19.7,19.1,1012.6,50.6,5.1,243.1,21,8,0.44,Partially cloudy,14,5,2022,47.95
36.2,50.4,23.7,16.1,351.4,1016.5,30.5,6,325.9,28.2,10,0.48,"Rain, Partially cloudy",15,5,2022,47.95
36.2,54.3,26.6,16.1,13.1,1017.6,52.2,5.1,204.3,17.5,7,0.5,Partially cloudy,16,5,2022,47.95
36.2,48.7,21.7,15,12.8,1015.4,11.9,5.8,327.5,28.4,10,0.54,Clear,17,5,2022,47.95
36.2,40.4,25.7,16.1,46.4,1013.6,2.1,6.2,325.9,28.2,10,0.58,Clear,18,5,2022,47.95
36.2,31.8,19.650000000000006,13.9,53.2,1013.1,29.1,6.2,327.8,28.4,10,0.61,Partially cloudy,19,5,2022,47.95
36.2,29.2,30.9,23,319.2,1011,33.3,5.6,326,28.3,10,0.65,Partially cloudy,20,5,2022,47.95
36.2,60.2,21.9,15,300.9,1012.5,34.6,6.2,313.6,27.1,10,0.68,Partially cloudy,21,5,2022,47.95
36.2,37.2,30,19.7,277.9,1012.5,17.3,6.2,329,28.5,10,0.75,Clear,22,5,2022,47.95
36.2,40.4,24.8,15,278.4,1012.1,0,6.2,328.3,28.5,10,0.75,Clear,23,5,2022,47.95
36.2,46.6,29.5,11.4,330,1012.5,2.1,5.5,326.5,28.3,10,0.79,Clear,24,5,2022,47.95
36.2,44.7,31.1,17.2,24.8,1014.5,1.5,6.2,328.3,28.5,10,0.82,Clear,25,5,2022,47.95
36.2,46.7,24.8,18.3,22.7,1014.6,4.4,5.8,327,28.3,10,0.86,Clear,26,5,2022,47.95
36.2,43.7,27.7,19.7,17.4,1012,0.2,5.8,326.2,28.3,10,0.89,Clear,27,5,2022,47.95
36.2,40.9,22.1,16.1,12.5,1010.1,0.9,5.1,327.7,28.3,10,0.93,Clear,28,5,2022,47.95
36.2,32.2,25.1,12.8,26.9,1010.7,0,6.2,332.8,28.8,10,0.96,Clear,29,5,2022,47.95
36.2,29.2,23.9,15,39.3,1011,0,6.2,331.7,28.6,10,0,Clear,30,5,2022,47.95
36.2,44.7,29.1,16.1,357.8,1011.5,3.7,4.6,325.7,28.3,10,0.03,Clear,31,5,2022,47.95
36.2,54.2,23,12.8,340.8,1010,21.6,5.7,325,28.2,10,0.06,Partially cloudy,1,6,2022,47.95
36.2,54.8,22.6,12.8,306.6,1008.5,15.9,6.2,324,28.2,10,0.1,Clear,2,6,2022,47.95
36.2,50.6,23,13.9,353.3,1009.8,0.2,5.4,325.5,28.2,10,0.13,Clear,3,6,2022,47.95
36.2,46.4,32.9,19.7,25.3,1010,2.3,5.8,324.4,28.1,10,0.16,Clear,4,6,2022,47.95
36.2,52.5,25.3,17.2,7.7,1010.1,7.7,6.2,324,28,10,0.2,Clear,5,6,2022,47.95
36.2,54.6,23.7,11.4,1.9,1009.7,28.1,6.2,316.8,27.3,10,0.23,Partially cloudy,6,6,2022,47.95
36.2,45.8,24.6,15,320.4,1008.4,9.9,6.2,323.7,28,10,0.25,Clear,7,6,2022,47.95
36.2,44.4,26.8,12.8,355.3,1009.6,3.5,6.1,325.1,28.3,10,0.3,Clear,8,6,2022,47.95
36.2,30.2,27.3,19.7,17.4,1008.7,1.4,5.9,326.1,28.3,10,0.33,Clear,9,6,2022,47.95
36.2,36.8,32.9,16.1,25.2,1010.4,2.8,6.2,327.1,28.3,10,0.36,Clear,10,6,2022,47.95
36.2,29.2,27.7,18.3,331.9,1008.6,2.9,5.9,326.3,28.3,10,0.4,Clear,11,6,2022,47.95
36.2,44.7,22.8,13.9,322.8,1008.4,13.5,6.2,323.3,27.8,10,0.43,Clear,12,6,2022,47.95
36.2,52.5,20.4,12.8,348.6,1008.8,32.1,5.9,322.5,27.7,10,0.46,Partially cloudy,13,6,2022,47.95
36.2,48.4,22.6,13.9,351.2,1009.9,15,6.2,323.3,28,10,0.5,Clear,14,6,2022,47.95
36.2,57.3,31.5,17.2,21.4,1011.8,19.8,6.1,322.7,27.8,10,0.53,Clear,15,6,2022,47.95
36.2,60.2,28.2,17.2,22.8,1010.9,38.4,5.9,322.9,27.8,10,0.57,Partially cloudy,16,6,2022,47.95
36.2,58.1,27.5,17.2,1.2,1009.9,45.7,6.2,324.2,28,10,0.6,Partially cloudy,17,6,2022,47.95
36.2,57.6,27.1,44.349999999999994,346.2,1009.2,30.5,5.3,325.9,28.2,10,0.63,Partially cloudy,18,6,2022,47.95
36.2,51.9,29.3,13.9,358.4,1010.9,22,6.2,331.2,28.6,10,0.67,Partially cloudy,19,6,2022,47.95
36.2,51.9,25.9,16.1,354.7,1012,20.2,6.2,329.1,28.5,10,0.7,Partially cloudy,20,6,2022,47.95
36.2,51.6,26.4,15,332,1010.2,9.5,6.2,326.1,28.3,10,0.75,Clear,21,6,2022,47.95
36.2,54.8,26.2,13.9,306.1,1007.6,20.9,6.1,324.6,28.1,10,0.77,Partially cloudy,22,6,2022,47.95
36.2,51,23,15,348.6,1008.6,17,5.5,326.1,28.2,10,0.81,Clear,23,6,2022,47.95
36.2,45.8,22.1,12.8,329.1,1008.2,9.9,5,323.9,28,10,0.84,Clear,24,6,2022,47.95
36.2,51.4,26.6,17.2,336.3,1008.5,22.8,5.7,326.4,28.1,10,0.87,Partially cloudy,25,6,2022,47.95
36.2,47.2,23.9,12.8,344.4,1010.4,11.4,6.1,327,28.2,10,0.91,Clear,26,6,2022,47.95
36.2,47.1,29.5,17.2,308.6,1009.7,6.7,5.9,324.9,28.1,10,0.94,Clear,27,6,2022,47.95
36.2,55,23.5,11.4,323.8,1007.7,38,6.2,323.3,27.9,10,0.98,Partially cloudy,28,6,2022,47.95
36.2,55.3,22.6,13.9,329.2,1007.7,25.1,6.1,323.7,28,10,0,Partially cloudy,29,6,2022,47.95
36.2,58.4,23,11.4,321.6,1007.3,47.7,5.6,318.8,27.5,9,0.04,Partially cloudy,30,6,2022,47.95
36.2,57,27.5,13.9,340.4,1007.9,35.5,5.3,321.9,27.8,10,0.08,Partially cloudy,1,7,2022,47.95
36.2,53.5,22.6,10.3,342.8,1007.9,20.4,5.4,326.7,28.3,10,0.11,Partially cloudy,2,7,2022,47.95
36.2,52.3,25.1,12.8,355.2,1006.3,11,5.2,326.8,28.2,10,0.15,Clear,3,7,2022,47.95
36.2,45.6,21,16.1,359.3,1006,9,5.8,322.4,27.8,10,0.18,Clear,4,7,2022,47.95
36.2,49.1,28.2,13.9,333.9,1007.7,8.5,5.5,327.6,28.2,10,0.21,Clear,5,7,2022,47.95
36.2,51.1,23.9,12.8,343.3,1007.5,0,5.7,333.5,28.6,10,0.25,Clear,6,7,2022,47.95
36.2,46.2,26.2,10.3,333.2,1008.1,1.7,5.9,334.8,28.9,10,0.25,Clear,7,7,2022,47.95
36.2,59.7,27.3,12.8,314.7,1007.9,27.8,6.2,324.7,28.1,10,0.32,Partially cloudy,8,7,2022,47.95
36.2,53.3,27.3,12.8,340.3,1007.1,23.1,6.2,326.5,28.2,10,0.35,Partially cloudy,9,7,2022,47.95
36.2,57.8,25.5,15,346.6,1005.9,28.2,5.8,318.4,27.4,9,0.39,Partially cloudy,10,7,2022,47.95
36.2,57.2,26.4,11.4,353.7,1008.7,26.1,6.2,321.5,27.6,10,0.42,Partially cloudy,11,7,2022,47.95
36.2,61.8,26.4,15,346.1,1010.8,33.3,6.2,321.5,27.7,10,0.45,Partially cloudy,12,7,2022,47.95
36.2,60.7,27.3,21.9,321.9,1010,38.5,6.2,325.2,28.2,10,0.5,Partially cloudy,13,7,2022,47.95
36.2,58.1,28.2,13.9,327,1008.7,34.9,6.2,324.4,28,10,0.52,Partially cloudy,14,7,2022,47.95
36.2,51.9,20.6,11.4,321.2,1007.9,15,6.2,324.3,28,10,0.55,Clear,15,7,2022,47.95
36.2,55.4,24.8,13.9,337.4,1008.2,21.1,5.9,323.4,27.9,10,0.59,Partially cloudy,16,7,2022,47.95
36.2,56.2,26.4,12.8,340.3,1007.5,30.1,6.2,324,28.1,10,0.62,Partially cloudy,17,7,2022,47.95
36.2,58.2,26.8,12.8,340.2,1006.1,22.1,5.7,322.4,27.8,10,0.65,Partially cloudy,18,7,2022,47.95
36.2,48.3,26.4,12.8,350.2,1006.6,7.9,5.6,322,27.9,10,0.69,Clear,19,7,2022,47.95
36.2,57.8,27.1,15,350,1008.4,12.7,5.7,321,27.7,10,0.75,Clear,20,7,2022,47.95
36.2,59,25.7,12.8,324.1,1008.2,28.9,6.2,321.7,27.8,10,0.76,Partially cloudy,21,7,2022,47.95
36.2,55.4,26.8,13.9,351.9,1008.8,30.9,6.2,321.7,27.9,10,0.79,Partially cloudy,22,7,2022,47.95
36.2,58.3,29.1,13.9,338.9,1008.7,7.7,5.3,322.8,28,10,0.82,Clear,23,7,2022,47.95
36.2,56,27.7,11.4,340.9,1006.3,11.5,5.3,320.8,27.7,10,0.86,Clear,24,7,2022,47.95
36.2,55,22.8,12.8,334,1004.8,7.1,4.9,320.5,27.7,10,0.89,Clear,25,7,2022,47.95
36.2,46.4,19.7,10.3,3.2,1004.8,0.7,6.1,324.8,28,10,0.92,Clear,26,7,2022,47.95
36.2,49.8,23,15,357.7,1005.1,12,5,323.3,27.9,10,0.96,Clear,27,7,2022,47.95
36.2,43.7,23,15,18.9,1006.3,1.5,6.2,323.9,27.9,10,0,Clear,28,7,2022,47.95
36.2,45,30.2,15,4.8,1007.9,6,6.2,318.5,27.7,10,0.02,Clear,29,7,2022,47.95
36.2,46.5,23.3,13.9,2.4,1007.9,4.2,6.2,317.7,27.4,10,0.06,Clear,30,7,2022,47.95
36.2,56.2,25.5,11.4,329.9,1005.7,23,6,310,26.8,10,0.09,Partially cloudy,31,7,2022,47.95
36.2,59.6,25.3,10.3,319.8,1005.1,26.3,5.1,312.9,27,10,0.13,Partially cloudy,1,8,2022,47.95
36.2,58.5,23.5,13.9,302.9,1005.7,19.6,6.2,310.2,26.9,9,0.16,Clear,2,8,2022,47.95
36.2,54.6,26.4,11.4,324.8,1007,7.4,6,313,27,10,0.2,Clear,3,8,2022,47.95
36.2,57.6,26.4,11.4,350.2,1007.7,12.4,6,306.5,26.6,9,0.23,Clear,4,8,2022,47.95
36.2,60.9,28.4,11.4,347.6,1007.5,22.8,6.2,304.5,26.5,9,0.25,Partially cloudy,5,8,2022,47.95
36.2,61.8,26.4,13.9,353.4,1006.6,24.8,6,306.9,26.7,9,0.3,Partially cloudy,6,8,2022,47.95
36.2,57.1,23.7,10.3,341.5,1005.4,10.5,5.5,304.5,26.5,9,0.34,Clear,7,8,2022,47.95
36.2,49.6,23.7,12.8,4.4,1007.2,6,6.2,303.4,26.4,9,0.37,Clear,8,8,2022,47.95
36.2,53,23.9,13.9,350.2,1007.9,0,4.9,301.7,26.1,9,0.41,Clear,9,8,2022,47.95
36.2,58.3,25.9,10.3,10.4,1007.8,29.4,6.2,301.3,26,9,0.44,Partially cloudy,10,8,2022,47.95
36.2,56.2,23.5,12.8,346.6,1007.5,20.4,5.2,306.7,26.6,9,0.48,Partially cloudy,11,8,2022,47.95
36.2,56.9,26.2,13.9,5.3,1008.3,19.1,6.2,304.2,26.2,9,0.5,Clear,12,8,2022,47.95
36.2,55.6,25.3,12.8,325.1,1008.2,21.5,6,303.7,26.2,9,0.54,Partially cloudy,13,8,2022,47.95
36.2,56.2,26.6,12.8,349.2,1007.6,31.3,6.2,302.9,26.1,9,0.58,Partially cloudy,14,8,2022,47.95
36.2,59,26.2,12.8,12.7,1008.6,38.2,6.2,301.3,26,9,0.61,Partially cloudy,15,8,2022,47.95
36.2,58.6,23.5,15,20.6,1009.4,27.6,6.2,301.3,25.9,9,0.64,Partially cloudy,16,8,2022,47.95
36.2,59,25.1,13.9,4.4,1008.1,18.9,6.2,300.5,25.9,9,0.68,Clear,17,8,2022,47.95
36.2,57.8,25.7,11.4,341.3,1006.2,25.8,6,300.5,25.9,9,0.71,Partially cloudy,18,8,2022,47.95
36.2,56.6,22.4,11.4,312.9,1006,10.4,5.6,297.5,25.7,9,0.75,Clear,19,8,2022,47.95
36.2,58.1,25.7,11.4,299.9,1006.6,18.6,5.9,291.7,25.1,9,0.77,Clear,20,8,2022,47.95
36.2,43.3,20.6,11.4,314.3,1005.8,4.6,5.9,295.6,25.3,9,0.81,Clear,21,8,2022,47.95
36.2,51,23.3,12.8,356.4,1007.5,8.3,5.6,288.3,24.9,9,0.84,Clear,22,8,2022,47.95
36.2,48.4,31.1,16.1,34.9,1008.9,4.7,6.2,291,25.2,9,0.87,Clear,23,8,2022,47.95
36.2,41.6,33.8,17.2,40.6,1007.4,18,6.2,291.1,25.2,9,0.9,Clear,24,8,2022,47.95
36.2,66.7,33.3,17.2,6.1,1008.3,47.3,5.9,281.9,24.4,9,0.94,Partially cloudy,25,8,2022,47.95
36.2,61.3,29.8,44.349999999999994,9.8,1008.7,40.3,6.2,290.5,25.1,9,0.97,Partially cloudy,26,8,2022,47.95
36.2,59,28.2,20.8,25.4,1009.1,13.7,6.2,288.2,24.9,9,0,Clear,27,8,2022,47.95
36.2,63.3,28.9,18.3,20.8,1009.4,36.8,6.2,280.3,24.2,9,0.04,Partially cloudy,28,8,2022,47.95
36.2,65.8,26.6,15,13.4,1010.8,35.1,6.2,277.5,23.9,9,0.07,Partially cloudy,29,8,2022,47.95
36.2,65.1,29.1,15,10.4,1011.4,35.2,5.8,275.6,23.7,9,0.11,Partially cloudy,30,8,2022,47.95
36.2,66.3,26.2,15,6.3,1010.4,35.9,6.1,275.3,23.7,9,0.14,Partially cloudy,31,8,2022,47.95
36.2,62.5,25.9,15,10.6,1009.5,33.5,5.6,279.8,24.1,9,0.18,Partially cloudy,1,9,2022,47.95
36.2,61.7,28.6,17.2,5.7,1010.8,31,6.2,279.5,24,9,0.22,Partially cloudy,2,9,2022,47.95
36.2,61.5,25.3,16.1,14.3,1012.3,34,6.2,276.1,23.8,9,0.25,Partially cloudy,3,9,2022,47.95
36.2,60.7,24.6,15,13.7,1012.2,34.6,6,279.8,24.2,9,0.29,Partially cloudy,4,9,2022,47.95
36.2,61.4,23,12.8,331,1011,35.8,4.8,278,24,9,0.32,Partially cloudy,5,9,2022,47.95
36.2,60.6,24.4,12.8,314.9,1009.8,46,6.2,272.3,23.6,9,0.36,Partially cloudy,6,9,2022,47.95
36.2,61.8,25.9,16.1,337.5,1009.4,46.2,6.2,264.8,23,9,0.39,Partially cloudy,7,9,2022,47.95
36.2,64.7,24.2,17.2,11.4,1010.7,41.4,5.7,269.3,23.2,9,0.43,Partially cloudy,8,9,2022,47.95
36.2,62.4,25.7,18.3,14.1,1012.3,37.7,5.4,272.6,23.4,9,0.46,Partially cloudy,9,9,2022,47.95
36.2,62.9,25.1,15,2.3,1012.5,29.7,6.2,272.9,23.4,9,0.5,Partially cloudy,10,9,2022,47.95
36.2,58.6,24.6,12.8,358.5,1010.6,27.5,5.7,274.5,23.7,9,0.53,Partially cloudy,11,9,2022,47.95
36.2,61.1,25.1,10.3,336.5,1007.9,28.7,5.1,266.8,23.1,9,0.56,Partially cloudy,12,9,2022,47.95
36.2,60.9,25.5,11.4,327.8,1008,49.4,5.4,265.3,23,9,0.6,Partially cloudy,13,9,2022,47.95
36.2,49.8,26.6,15,330.1,1012.5,14,6.2,267.2,23.1,9,0.63,Clear,14,9,2022,47.95
36.2,46.7,28.2,12.8,4,1013.8,23.3,6.1,265.7,23,9,0.66,Partially cloudy,15,9,2022,47.95
36.2,48.4,21,15,4.7,1011.5,3.5,6.2,268.5,23.2,9,0.69,Clear,16,9,2022,47.95
36.2,60.8,25.7,18.3,1.8,1009.3,44.6,5.3,259.2,22.5,9,0.75,Partially cloudy,17,9,2022,47.95
36.2,52.2,19.650000000000006,10.3,344.4,1010.1,16.6,5.8,260.3,22.4,9,0.76,Clear,18,9,2022,47.95
36.2,58.7,22.6,10.3,339.8,1011.5,39.3,5,257.3,22.1,9,0.79,Partially cloudy,19,9,2022,47.95
36.2,57.8,27.7,15,334.1,1010.3,46.6,5.5,257.9,22.2,9,0.82,Partially cloudy,20,9,2022,47.95
36.2,50.9,21.9,11.4,322,1010.6,27.4,6.2,252.7,21.7,9,0.85,Partially cloudy,21,9,2022,47.95
36.2,44.4,21.5,12.8,27,1009.9,8.3,5.9,247.3,21.4,8,0.89,Clear,22,9,2022,47.95
36.2,59.9,26.2,15,42.2,1011.4,3.3,6.2,244,21,8,0.92,Clear,23,9,2022,47.95
36.2,56.6,28,18.3,45.1,1013.1,1.6,6.2,244.5,21,8,0.95,Clear,24,9,2022,47.95
36.2,55.5,25.9,18.3,51.9,1013.3,6.3,6.2,244.1,21,8,0,Clear,25,9,2022,47.95
36.2,58.4,23.7,17.2,46,1013.2,0.6,6,242.7,21,8,0.02,Clear,26,9,2022,47.95
36.2,54.9,22.8,13.9,43.6,1012.8,0,6.2,242.5,20.9,8,0.05,Clear,27,9,2022,47.95
36.2,46.7,26.6,13.9,49.5,1012.9,0,6.2,239.9,20.9,8,0.09,Clear,28,9,2022,47.95
36.2,42,25.9,15,57,1012.7,0,6.2,237.2,20.5,8,0.13,Clear,29,9,2022,47.95
36.2,49.6,28.4,18.3,48.3,1014.5,0,6.2,235.5,20.3,8,0.16,Clear,30,9,2022,47.95
36.2,54.6,23.7,13.9,25.1,1016.1,1.1,5.8,235.4,20.3,8,0.2,Clear,1,10,2022,47.95
36.2,56.8,20.1,11.4,352.3,1011.5,22.6,5.1,237.4,20.6,8,0.23,Partially cloudy,2,10,2022,47.95
36.2,60,22.8,13.9,294.6,1008.6,27.2,5.7,232,20,8,0.25,Partially cloudy,3,10,2022,47.95
36.2,53.2,19.9,12.8,329.1,1010.7,29.7,6.2,233.8,20.3,8,0.3,Partially cloudy,4,10,2022,47.95
36.2,59.9,27.7,16.1,22.5,1014.8,27,5.7,232.8,20,8,0.34,Partially cloudy,5,10,2022,47.95
36.2,59.6,25.1,12.8,351.4,1015.6,38.4,5.7,230.3,19.8,8,0.38,Partially cloudy,6,10,2022,47.95
36.2,48.8,19.9,11.4,345.2,1014.6,21,5.8,231.1,19.8,8,0.41,Partially cloudy,7,10,2022,47.95
36.2,49.7,22.4,12.8,331.7,1014.7,25.4,6.1,227,19.6,8,0.45,Partially cloudy,8,10,2022,47.95
36.2,51.6,20.8,13.9,344.9,1016,46.8,5.3,224.2,19.3,8,0.5,Partially cloudy,9,10,2022,47.95
36.2,55.4,25.9,11,353.8,1017.3,48.9,9.1,221.6,19,8,0.52,Partially cloudy,10,10,2022,47.95
36.2,60.4,24.6,13.9,16,1016.9,50.4,8.3,221.3,19,8,0.55,Partially cloudy,11,10,2022,47.95
36.2,61.7,27.3,13.9,351.3,1016.3,44.3,5.9,205.1,17.6,8,0.58,Partially cloudy,12,10,2022,47.95
36.2,58.9,26.4,12.8,334.1,1016.3,61.2,5.1,215,18.7,8,0.61,Partially cloudy,13,10,2022,47.95
36.2,58.2,19.650000000000006,11.4,331.6,1014,28.4,6.2,214.8,18.6,8,0.65,Partially cloudy,14,10,2022,47.95
36.2,43.9,19.9,10.3,205.3,1010.5,32.1,5.9,206.4,17.8,8,0.68,Partially cloudy,15,10,2022,47.95
36.2,38.2,24.2,23,244.4,1011.7,24.3,5,210.4,18,8,0.71,Partially cloudy,16,10,2022,47.95
36.2,59.1,21,12.1,283.1,1015.9,31.9,6.2,207.4,18,7,0.75,Partially cloudy,17,10,2022,47.95
36.2,57.8,19.650000000000006,10.3,304.5,1016.8,38.6,5.7,209.9,18.1,8,0.77,Partially cloudy,18,10,2022,47.95
36.2,60.1,19.650000000000006,11.4,339.4,1014.9,43.4,4.4,205.8,17.7,7,0.81,Partially cloudy,19,10,2022,47.95
36.2,62.6,21.7,15.5,16.7,1014.4,61.5,5.2,203.9,17.7,7,0.84,Partially cloudy,20,10,2022,47.95
36.2,60.8,22.4,10.3,347.4,1015,39.4,5.6,203,17.6,7,0.87,Partially cloudy,21,10,2022,47.95
36.2,59.5,24.6,10.3,335.4,1017.5,22.8,4.8,199.8,17.3,7,0.9,Partially cloudy,22,10,2022,47.95
36.2,63.5,19.650000000000006,12.8,322.5,1018.8,38.3,4.5,199.2,16.9,7,0.93,Partially cloudy,23,10,2022,47.95
36.2,58.1,24.8,15,0.4,1017.7,51,4.7,197.5,17.1,7,0.97,Partially cloudy,24,10,2022,47.95
36.2,69.4,21.7,13.9,348.8,1014.2,77.5,3.9,140.3,12.1,6,0,"Rain, Partially cloudy",25,10,2022,47.95
36.2,71.4,19.650000000000006,10.3,292.1,1015.4,63.4,4.2,174.7,15,7,0.03,"Rain, Partially cloudy",26,10,2022,47.95
36.2,73.4,19.650000000000006,11.4,20.3,1017.7,50.8,4.4,190.2,16.4,7,0.07,Partially cloudy,27,10,2022,47.95
36.2,66.7,20.1,16.1,20.4,1016.8,41.9,5.1,186.5,16.1,7,0.11,Partially cloudy,28,10,2022,47.95
36.2,67.4,25.5,11.4,349.3,1014.8,32.7,4.5,189.7,16.3,7,0.14,Partially cloudy,29,10,2022,47.95
36.2,66.1,19.650000000000006,11.4,319.7,1015,55.6,3.8,187.8,16.1,7,0.18,Partially cloudy,30,10,2022,47.95
36.2,54.8,19.650000000000006,6.9,20.3,1015.8,32.3,5.2,187.3,16.2,7,0.21,Partially cloudy,31,10,2022,47.95
36.2,57,21.7,12.8,17.8,1016.9,59.5,5.8,172.7,14.9,7,0.25,Partially cloudy,1,11,2022,47.95
36.2,60.8,19.650000000000006,8.1,322.7,1017.7,28.8,4.4,183.7,15.9,7,0.28,Partially cloudy,2,11,2022,47.95
36.2,63.8,19.650000000000006,10.3,14,1017.8,42.3,3.9,182.2,15.8,7,0.32,Partially cloudy,3,11,2022,47.95
36.2,64.6,19.9,12.8,30,1016.6,43.7,5.5,181.4,15.7,7,0.36,Partially cloudy,4,11,2022,47.95
36.2,56.2,19.650000000000006,10.3,23.1,1016.6,34.8,6,182.5,15.8,7,0.39,Partially cloudy,5,11,2022,47.95
36.2,52.4,19.650000000000006,12.8,22.5,1016.3,23.7,5.3,182.1,15.7,7,0.43,Partially cloudy,6,11,2022,47.95
36.2,38.9,24.6,17.2,236,1014.7,7.5,6.2,180.2,15.5,7,0.46,Clear,7,11,2022,47.95
36.2,59.7,20.4,11.4,273,1014.9,48.6,5.9,149.6,13,6,0.5,Partially cloudy,8,11,2022,47.95
36.2,59.9,20.4,10.3,322.2,1016,26.2,4.5,175,15.1,7,0.53,Partially cloudy,9,11,2022,47.95
36.2,58.2,19.650000000000006,9.2,18,1017.1,36.7,4.1,176,15.2,7,0.56,Partially cloudy,10,11,2022,47.95
36.2,62.9,21.9,15,26.3,1018.7,31.4,5.7,170.5,14.9,7,0.6,Partially cloudy,11,11,2022,47.95
36.2,64,19.650000000000006,11.4,9,1019,35.8,4.2,171.3,15,7,0.63,Partially cloudy,12,11,2022,47.95
36.2,68.3,23.7,13.9,0.5,1019,30,3.8,169.6,14.8,6,0.66,Partially cloudy,13,11,2022,47.95
36.2,66.9,20.6,13.9,346.4,1018.1,30.7,3.2,139,12,6,0.69,Partially cloudy,14,11,2022,47.95
36.2,58.6,19.650000000000006,9.2,315.9,1017.5,24.2,4.6,167,14.4,6,0.72,Partially cloudy,15,11,2022,47.95
36.2,58.1,19.650000000000006,9.2,278.1,1016.2,22.3,4.5,166.1,14.3,6,0.75,Partially cloudy,16,11,2022,47.95
36.2,58,19.650000000000006,6.9,335.4,1017.1,23.6,4.7,163.5,14.2,6,0.79,Partially cloudy,17,11,2022,47.95
36.2,51.1,19.650000000000006,9.2,25.8,1018.6,10.1,6.2,163.1,14.1,6,0.82,Clear,18,11,2022,47.95
36.2,62,20.8,13.9,51.9,1020.8,0.1,6.2,163.4,14.1,6,0.85,Clear,19,11,2022,47.95
36.2,61.9,22.8,12.8,34.3,1019.3,24.9,5.2,164.2,14,6,0.89,Partially cloudy,20,11,2022,47.95
36.2,61.2,19.650000000000006,8.1,304.4,1015.6,26.3,3.3,155.7,13.3,6,0.92,Partially cloudy,21,11,2022,47.95
36.2,68.2,19.650000000000006,9.2,9.8,1017,34.1,2.8,158.2,13.5,6,0.95,Partially cloudy,22,11,2022,47.95
36.2,68.6,19.650000000000006,9.2,13.8,1015.5,40.3,4.8,159.3,13.8,6,0.98,Partially cloudy,23,11,2022,47.95
